"jurisdiccion_de_residencia_id","jurisdiccion_de_residencia_nombre","tipo_de_parto_id","tipo_de_parto_nombre","sexo","sexo_nombre","edad_de_la_madre_grupos_id","edad_de_la_madre_grupos_nombre","semanas_de_gestacion_id","semanas_de_gestacion_nombre","instruccion_de_la_madre_id","instruccion_de_la_madre_nombre","Intervalos_de_peso_al_nacer_id","intervalos_de_peso_al_nacer_nombre","cantidad_nacimientos"
6,"Buenos Aires",1,"Simple",1,"Varón",5,"30 a 34",6,"37 a 41",2,"Primaria/C. EGB Incompleta",5,"2000 a 2499",12
99,"Lugar no especificado",1,"Simple",2,"Mujer",5,"30 a 34",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",6,"2500 a 2999",1
18,"Corrientes",1,"Simple",1,"Varón",3,"20 a 24",4,"28 a 31",8,"Sin especificar",3,"1000 a 1499",1
14,"Córdoba",2,"Múltiple",1,"Varón",6,"35 a 39",3,"24 a 27",5,"Secundaria/Polimodal Completa",2,"500 a 999",1
86,"Santiago del Estero",1,"Simple",2,"Mujer",3,"20 a 24",5,"32 a 36",8,"Sin especificar",7,"3000 a 3499",1
26,"Chubut",1,"Simple",1,"Varón",2,"15 a 19",5,"32 a 36",4,"Secundaria/Polimodal Incomplet",6,"2500 a 2999",5
22,"Chaco",2,"Múltiple",1,"Varón",4,"25 a 29",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",6,"2500 a 2999",4
22,"Chaco",1,"Simple",2,"Mujer",3,"20 a 24",5,"32 a 36",5,"Secundaria/Polimodal Completa",6,"2500 a 2999",24
38,"Jujuy",1,"Simple",2,"Mujer",7,"40 a 44",6,"37 a 41",2,"Primaria/C. EGB Incompleta",8,"De 3500 y más",1
46,"La Rioja",1,"Simple",1,"Varón",4,"25 a 29",6,"37 a 41",5,"Secundaria/Polimodal Completa",5,"2000 a 2499",5
50,"Mendoza",1,"Simple",2,"Mujer",1,"Menor de 15",6,"37 a 41",2,"Primaria/C. EGB Incompleta",8,"De 3500 y más",1
50,"Mendoza",1,"Simple",1,"Varón",3,"20 a 24",5,"32 a 36",5,"Secundaria/Polimodal Completa",4,"1500 a 1999",6
14,"Córdoba",2,"Múltiple",1,"Varón",3,"20 a 24",6,"37 a 41",5,"Secundaria/Polimodal Completa",8,"De 3500 y más",1
26,"Chubut",1,"Simple",1,"Varón",3,"20 a 24",5,"32 a 36",7,"Terciaria/Universitaria Comple",6,"2500 a 2999",1
62,"Río Negro",1,"Simple",2,"Mujer",2,"15 a 19",6,"37 a 41",2,"Primaria/C. EGB Incompleta",7,"3000 a 3499",4
2,"Ciudad Aut. de Buenos Aires",1,"Simple",1,"Varón",6,"35 a 39",5,"32 a 36",5,"Secundaria/Polimodal Completa",9,"Sin especificar",1
90,"Tucumán",2,"Múltiple",2,"Mujer",7,"40 a 44",5,"32 a 36",4,"Secundaria/Polimodal Incomplet",4,"1500 a 1999",1
90,"Tucumán",1,"Simple",1,"Varón",2,"15 a 19",6,"37 a 41",6,"Terciaria/Universitaria Incomp",5,"2000 a 2499",2
34,"Formosa",1,"Simple",2,"Mujer",2,"15 a 19",4,"28 a 31",4,"Secundaria/Polimodal Incomplet",7,"3000 a 3499",1
70,"San Juan",1,"Simple",1,"Varón",3,"20 a 24",6,"37 a 41",5,"Secundaria/Polimodal Completa",7,"3000 a 3499",254
82,"Santa Fe",2,"Múltiple",2,"Mujer",6,"35 a 39",4,"28 a 31",7,"Terciaria/Universitaria Comple",2,"500 a 999",1
2,"Ciudad Aut. de Buenos Aires",1,"Simple",1,"Varón",3,"20 a 24",6,"37 a 41",6,"Terciaria/Universitaria Incomp",6,"2500 a 2999",23
66,"Salta",1,"Simple",1,"Varón",2,"15 a 19",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",4,"1500 a 1999",1
74,"San Luis",1,"Simple",2,"Mujer",4,"25 a 29",5,"32 a 36",5,"Secundaria/Polimodal Completa",5,"2000 a 2499",9
2,"Ciudad Aut. de Buenos Aires",1,"Simple",2,"Mujer",6,"35 a 39",5,"32 a 36",4,"Secundaria/Polimodal Incomplet",7,"3000 a 3499",4
66,"Salta",2,"Múltiple",2,"Mujer",5,"30 a 34",5,"32 a 36",3,"Primaria/C. EGB Completa",4,"1500 a 1999",2
74,"San Luis",1,"Simple",2,"Mujer",4,"25 a 29",5,"32 a 36",8,"Sin especificar",6,"2500 a 2999",5
90,"Tucumán",1,"Simple",2,"Mujer",2,"15 a 19",2,"22 a 23",5,"Secundaria/Polimodal Completa",2,"500 a 999",1
6,"Buenos Aires",2,"Múltiple",2,"Mujer",3,"20 a 24",5,"32 a 36",3,"Primaria/C. EGB Completa",4,"1500 a 1999",5
50,"Mendoza",1,"Simple",2,"Mujer",3,"20 a 24",5,"32 a 36",5,"Secundaria/Polimodal Completa",7,"3000 a 3499",6
74,"San Luis",1,"Simple",1,"Varón",2,"15 a 19",4,"28 a 31",3,"Primaria/C. EGB Completa",3,"1000 a 1499",1
90,"Tucumán",1,"Simple",2,"Mujer",4,"25 a 29",7,"42 y más",3,"Primaria/C. EGB Completa",8,"De 3500 y más",7
22,"Chaco",2,"Múltiple",1,"Varón",3,"20 a 24",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",5,"2000 a 2499",2
58,"Neuquén",2,"Múltiple",1,"Varón",5,"30 a 34",6,"37 a 41",3,"Primaria/C. EGB Completa",6,"2500 a 2999",2
38,"Jujuy",1,"Simple",2,"Mujer",3,"20 a 24",6,"37 a 41",3,"Primaria/C. EGB Completa",8,"De 3500 y más",53
82,"Santa Fe",2,"Múltiple",1,"Varón",6,"35 a 39",4,"28 a 31",6,"Terciaria/Universitaria Incomp",3,"1000 a 1499",1
22,"Chaco",1,"Simple",1,"Varón",6,"35 a 39",1,"Menos de 22",7,"Terciaria/Universitaria Comple",1,"Menor de 500",1
82,"Santa Fe",2,"Múltiple",2,"Mujer",5,"30 a 34",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",7,"3000 a 3499",3
66,"Salta",1,"Simple",2,"Mujer",7,"40 a 44",5,"32 a 36",5,"Secundaria/Polimodal Completa",5,"2000 a 2499",2
66,"Salta",1,"Simple",2,"Mujer",4,"25 a 29",7,"42 y más",5,"Secundaria/Polimodal Completa",8,"De 3500 y más",2
82,"Santa Fe",1,"Simple",1,"Varón",6,"35 a 39",6,"37 a 41",2,"Primaria/C. EGB Incompleta",5,"2000 a 2499",1
46,"La Rioja",1,"Simple",1,"Varón",7,"40 a 44",6,"37 a 41",5,"Secundaria/Polimodal Completa",6,"2500 a 2999",4
6,"Buenos Aires",1,"Simple",1,"Varón",5,"30 a 34",5,"32 a 36",2,"Primaria/C. EGB Incompleta",2,"500 a 999",1
70,"San Juan",1,"Simple",2,"Mujer",3,"20 a 24",6,"37 a 41",3,"Primaria/C. EGB Completa",6,"2500 a 2999",51
90,"Tucumán",1,"Simple",2,"Mujer",7,"40 a 44",7,"42 y más",5,"Secundaria/Polimodal Completa",7,"3000 a 3499",1
14,"Córdoba",1,"Simple",2,"Mujer",8,"De 45 y más",6,"37 a 41",7,"Terciaria/Universitaria Comple",7,"3000 a 3499",7
2,"Ciudad Aut. de Buenos Aires",1,"Simple",2,"Mujer",8,"De 45 y más",6,"37 a 41",5,"Secundaria/Polimodal Completa",6,"2500 a 2999",5
54,"Misiones",1,"Simple",1,"Varón",6,"35 a 39",6,"37 a 41",8,"Sin especificar",7,"3000 a 3499",39
22,"Chaco",1,"Simple",2,"Mujer",4,"25 a 29",7,"42 y más",7,"Terciaria/Universitaria Comple",7,"3000 a 3499",1
2,"Ciudad Aut. de Buenos Aires",1,"Simple",1,"Varón",1,"Menor de 15",6,"37 a 41",2,"Primaria/C. EGB Incompleta",7,"3000 a 3499",1
18,"Corrientes",2,"Múltiple",2,"Mujer",3,"20 a 24",5,"32 a 36",8,"Sin especificar",5,"2000 a 2499",2
54,"Misiones",1,"Simple",2,"Mujer",5,"30 a 34",7,"42 y más",3,"Primaria/C. EGB Completa",6,"2500 a 2999",1
54,"Misiones",1,"Simple",1,"Varón",9,"Sin especificar",8,"Sin especificar",8,"Sin especificar",9,"Sin especificar",1
86,"Santiago del Estero",1,"Simple",1,"Varón",4,"25 a 29",7,"42 y más",4,"Secundaria/Polimodal Incomplet",8,"De 3500 y más",4
70,"San Juan",2,"Múltiple",1,"Varón",5,"30 a 34",5,"32 a 36",3,"Primaria/C. EGB Completa",4,"1500 a 1999",2
22,"Chaco",1,"Simple",2,"Mujer",7,"40 a 44",5,"32 a 36",5,"Secundaria/Polimodal Completa",5,"2000 a 2499",3
6,"Buenos Aires",1,"Simple",1,"Varón",4,"25 a 29",6,"37 a 41",3,"Primaria/C. EGB Completa",3,"1000 a 1499",1
38,"Jujuy",1,"Simple",2,"Mujer",6,"35 a 39",5,"32 a 36",2,"Primaria/C. EGB Incompleta",5,"2000 a 2499",1
34,"Formosa",1,"Simple",2,"Mujer",4,"25 a 29",6,"37 a 41",2,"Primaria/C. EGB Incompleta",8,"De 3500 y más",36
14,"Córdoba",1,"Simple",2,"Mujer",9,"Sin especificar",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",5,"2000 a 2499",1
62,"Río Negro",1,"Simple",1,"Varón",2,"15 a 19",6,"37 a 41",5,"Secundaria/Polimodal Completa",8,"De 3500 y más",34
74,"San Luis",1,"Simple",2,"Mujer",5,"30 a 34",8,"Sin especificar",8,"Sin especificar",9,"Sin especificar",6
46,"La Rioja",1,"Simple",1,"Varón",4,"25 a 29",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",4,"1500 a 1999",1
18,"Corrientes",1,"Simple",2,"Mujer",7,"40 a 44",6,"37 a 41",7,"Terciaria/Universitaria Comple",8,"De 3500 y más",4
6,"Buenos Aires",1,"Simple",2,"Mujer",5,"30 a 34",4,"28 a 31",5,"Secundaria/Polimodal Completa",3,"1000 a 1499",24
6,"Buenos Aires",1,"Simple",1,"Varón",5,"30 a 34",3,"24 a 27",4,"Secundaria/Polimodal Incomplet",3,"1000 a 1499",4
62,"Río Negro",1,"Simple",1,"Varón",5,"30 a 34",6,"37 a 41",8,"Sin especificar",6,"2500 a 2999",1
10,"Catamarca",1,"Simple",2,"Mujer",4,"25 a 29",5,"32 a 36",5,"Secundaria/Polimodal Completa",4,"1500 a 1999",4
90,"Tucumán",1,"Simple",1,"Varón",3,"20 a 24",6,"37 a 41",3,"Primaria/C. EGB Completa",5,"2000 a 2499",11
70,"San Juan",1,"Simple",1,"Varón",3,"20 a 24",5,"32 a 36",5,"Secundaria/Polimodal Completa",6,"2500 a 2999",10
90,"Tucumán",1,"Simple",2,"Mujer",5,"30 a 34",5,"32 a 36",5,"Secundaria/Polimodal Completa",8,"De 3500 y más",4
34,"Formosa",1,"Simple",2,"Mujer",3,"20 a 24",6,"37 a 41",7,"Terciaria/Universitaria Comple",7,"3000 a 3499",9
82,"Santa Fe",1,"Simple",1,"Varón",6,"35 a 39",5,"32 a 36",5,"Secundaria/Polimodal Completa",4,"1500 a 1999",13
2,"Ciudad Aut. de Buenos Aires",1,"Simple",2,"Mujer",7,"40 a 44",4,"28 a 31",6,"Terciaria/Universitaria Incomp",5,"2000 a 2499",1
54,"Misiones",1,"Simple",2,"Mujer",3,"20 a 24",4,"28 a 31",6,"Terciaria/Universitaria Incomp",4,"1500 a 1999",2
14,"Córdoba",1,"Simple",1,"Varón",6,"35 a 39",7,"42 y más",7,"Terciaria/Universitaria Comple",7,"3000 a 3499",1
82,"Santa Fe",2,"Múltiple",1,"Varón",4,"25 a 29",5,"32 a 36",3,"Primaria/C. EGB Completa",6,"2500 a 2999",2
58,"Neuquén",1,"Simple",1,"Varón",4,"25 a 29",6,"37 a 41",6,"Terciaria/Universitaria Incomp",7,"3000 a 3499",64
14,"Córdoba",2,"Múltiple",1,"Varón",4,"25 a 29",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",7,"3000 a 3499",3
62,"Río Negro",1,"Simple",2,"Mujer",2,"15 a 19",5,"32 a 36",2,"Primaria/C. EGB Incompleta",6,"2500 a 2999",3
18,"Corrientes",1,"Simple",2,"Mujer",3,"20 a 24",5,"32 a 36",2,"Primaria/C. EGB Incompleta",4,"1500 a 1999",2
38,"Jujuy",1,"Simple",2,"Mujer",6,"35 a 39",6,"37 a 41",7,"Terciaria/Universitaria Comple",7,"3000 a 3499",81
6,"Buenos Aires",2,"Múltiple",2,"Mujer",9,"Sin especificar",6,"37 a 41",7,"Terciaria/Universitaria Comple",6,"2500 a 2999",1
2,"Ciudad Aut. de Buenos Aires",1,"Simple",2,"Mujer",3,"20 a 24",5,"32 a 36",5,"Secundaria/Polimodal Completa",7,"3000 a 3499",7
34,"Formosa",1,"Simple",1,"Varón",8,"De 45 y más",6,"37 a 41",3,"Primaria/C. EGB Completa",7,"3000 a 3499",1
50,"Mendoza",1,"Simple",2,"Mujer",5,"30 a 34",6,"37 a 41",3,"Primaria/C. EGB Completa",5,"2000 a 2499",5
54,"Misiones",1,"Simple",2,"Mujer",1,"Menor de 15",6,"37 a 41",1,"Sin instrucción",6,"2500 a 2999",1
58,"Neuquén",1,"Simple",1,"Varón",4,"25 a 29",6,"37 a 41",5,"Secundaria/Polimodal Completa",5,"2000 a 2499",5
90,"Tucumán",1,"Simple",2,"Mujer",6,"35 a 39",6,"37 a 41",3,"Primaria/C. EGB Completa",5,"2000 a 2499",6
86,"Santiago del Estero",1,"Simple",2,"Mujer",5,"30 a 34",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",8,"De 3500 y más",64
86,"Santiago del Estero",1,"Simple",2,"Mujer",5,"30 a 34",5,"32 a 36",3,"Primaria/C. EGB Completa",8,"De 3500 y más",1
6,"Buenos Aires",1,"Simple",2,"Mujer",8,"De 45 y más",6,"37 a 41",2,"Primaria/C. EGB Incompleta",7,"3000 a 3499",4
6,"Buenos Aires",2,"Múltiple",2,"Mujer",5,"30 a 34",6,"37 a 41",5,"Secundaria/Polimodal Completa",5,"2000 a 2499",13
38,"Jujuy",1,"Simple",1,"Varón",3,"20 a 24",5,"32 a 36",6,"Terciaria/Universitaria Incomp",4,"1500 a 1999",2
66,"Salta",1,"Simple",2,"Mujer",5,"30 a 34",5,"32 a 36",7,"Terciaria/Universitaria Comple",4,"1500 a 1999",1
30,"Entre Ríos",1,"Simple",2,"Mujer",6,"35 a 39",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",6,"2500 a 2999",24
50,"Mendoza",1,"Simple",1,"Varón",5,"30 a 34",6,"37 a 41",7,"Terciaria/Universitaria Comple",6,"2500 a 2999",173
78,"Santa Cruz",1,"Simple",2,"Mujer",5,"30 a 34",5,"32 a 36",5,"Secundaria/Polimodal Completa",6,"2500 a 2999",4
82,"Santa Fe",1,"Simple",1,"Varón",5,"30 a 34",4,"28 a 31",4,"Secundaria/Polimodal Incomplet",3,"1000 a 1499",3
14,"Córdoba",1,"Simple",2,"Mujer",5,"30 a 34",5,"32 a 36",4,"Secundaria/Polimodal Incomplet",5,"2000 a 2499",15
6,"Buenos Aires",2,"Múltiple",2,"Mujer",3,"20 a 24",6,"37 a 41",8,"Sin especificar",7,"3000 a 3499",7
70,"San Juan",1,"Simple",2,"Mujer",3,"20 a 24",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",5,"2000 a 2499",15
82,"Santa Fe",1,"Simple",1,"Varón",6,"35 a 39",8,"Sin especificar",5,"Secundaria/Polimodal Completa",6,"2500 a 2999",1
6,"Buenos Aires",1,"Simple",9,"Sin espeficar",4,"25 a 29",5,"32 a 36",7,"Terciaria/Universitaria Comple",8,"De 3500 y más",1
6,"Buenos Aires",1,"Simple",2,"Mujer",4,"25 a 29",7,"42 y más",2,"Primaria/C. EGB Incompleta",7,"3000 a 3499",2
6,"Buenos Aires",1,"Simple",1,"Varón",3,"20 a 24",8,"Sin especificar",4,"Secundaria/Polimodal Incomplet",7,"3000 a 3499",17
66,"Salta",2,"Múltiple",1,"Varón",5,"30 a 34",6,"37 a 41",5,"Secundaria/Polimodal Completa",7,"3000 a 3499",1
2,"Ciudad Aut. de Buenos Aires",1,"Simple",1,"Varón",2,"15 a 19",8,"Sin especificar",4,"Secundaria/Polimodal Incomplet",8,"De 3500 y más",2
66,"Salta",1,"Simple",2,"Mujer",5,"30 a 34",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",7,"3000 a 3499",112
50,"Mendoza",2,"Múltiple",1,"Varón",7,"40 a 44",5,"32 a 36",7,"Terciaria/Universitaria Comple",6,"2500 a 2999",1
34,"Formosa",1,"Simple",2,"Mujer",4,"25 a 29",5,"32 a 36",4,"Secundaria/Polimodal Incomplet",7,"3000 a 3499",6
90,"Tucumán",1,"Simple",2,"Mujer",7,"40 a 44",7,"42 y más",5,"Secundaria/Polimodal Completa",8,"De 3500 y más",1
14,"Córdoba",1,"Simple",1,"Varón",7,"40 a 44",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",6,"2500 a 2999",16
54,"Misiones",2,"Múltiple",1,"Varón",5,"30 a 34",6,"37 a 41",2,"Primaria/C. EGB Incompleta",7,"3000 a 3499",2
54,"Misiones",1,"Simple",1,"Varón",5,"30 a 34",5,"32 a 36",7,"Terciaria/Universitaria Comple",6,"2500 a 2999",8
50,"Mendoza",1,"Simple",1,"Varón",4,"25 a 29",3,"24 a 27",3,"Primaria/C. EGB Completa",2,"500 a 999",2
78,"Santa Cruz",1,"Simple",1,"Varón",3,"20 a 24",6,"37 a 41",5,"Secundaria/Polimodal Completa",7,"3000 a 3499",85
70,"San Juan",1,"Simple",2,"Mujer",6,"35 a 39",5,"32 a 36",4,"Secundaria/Polimodal Incomplet",7,"3000 a 3499",2
42,"La Pampa",1,"Simple",1,"Varón",6,"35 a 39",6,"37 a 41",3,"Primaria/C. EGB Completa",6,"2500 a 2999",4
82,"Santa Fe",1,"Simple",2,"Mujer",5,"30 a 34",3,"24 a 27",5,"Secundaria/Polimodal Completa",8,"De 3500 y más",1
90,"Tucumán",1,"Simple",2,"Mujer",5,"30 a 34",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",5,"2000 a 2499",6
22,"Chaco",1,"Simple",1,"Varón",4,"25 a 29",3,"24 a 27",3,"Primaria/C. EGB Completa",6,"2500 a 2999",1
42,"La Pampa",1,"Simple",2,"Mujer",3,"20 a 24",6,"37 a 41",2,"Primaria/C. EGB Incompleta",7,"3000 a 3499",2
66,"Salta",2,"Múltiple",1,"Varón",4,"25 a 29",5,"32 a 36",3,"Primaria/C. EGB Completa",4,"1500 a 1999",1
30,"Entre Ríos",1,"Simple",2,"Mujer",6,"35 a 39",5,"32 a 36",4,"Secundaria/Polimodal Incomplet",5,"2000 a 2499",7
26,"Chubut",1,"Simple",2,"Mujer",5,"30 a 34",5,"32 a 36",3,"Primaria/C. EGB Completa",5,"2000 a 2499",2
99,"Lugar no especificado",1,"Simple",1,"Varón",9,"Sin especificar",8,"Sin especificar",3,"Primaria/C. EGB Completa",8,"De 3500 y más",1
62,"Río Negro",1,"Simple",1,"Varón",4,"25 a 29",6,"37 a 41",1,"Sin instrucción",8,"De 3500 y más",1
78,"Santa Cruz",1,"Simple",1,"Varón",4,"25 a 29",6,"37 a 41",2,"Primaria/C. EGB Incompleta",7,"3000 a 3499",10
30,"Entre Ríos",1,"Simple",2,"Mujer",2,"15 a 19",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",4,"1500 a 1999",5
86,"Santiago del Estero",1,"Simple",1,"Varón",7,"40 a 44",5,"32 a 36",3,"Primaria/C. EGB Completa",4,"1500 a 1999",2
66,"Salta",1,"Simple",1,"Varón",4,"25 a 29",6,"37 a 41",6,"Terciaria/Universitaria Incomp",5,"2000 a 2499",5
6,"Buenos Aires",1,"Simple",1,"Varón",8,"De 45 y más",6,"37 a 41",6,"Terciaria/Universitaria Incomp",6,"2500 a 2999",5
50,"Mendoza",2,"Múltiple",2,"Mujer",5,"30 a 34",6,"37 a 41",5,"Secundaria/Polimodal Completa",5,"2000 a 2499",1
82,"Santa Fe",2,"Múltiple",2,"Mujer",6,"35 a 39",6,"37 a 41",5,"Secundaria/Polimodal Completa",4,"1500 a 1999",1
18,"Corrientes",1,"Simple",1,"Varón",6,"35 a 39",8,"Sin especificar",8,"Sin especificar",6,"2500 a 2999",1
30,"Entre Ríos",1,"Simple",1,"Varón",7,"40 a 44",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",4,"1500 a 1999",1
54,"Misiones",1,"Simple",1,"Varón",3,"20 a 24",6,"37 a 41",5,"Secundaria/Polimodal Completa",7,"3000 a 3499",316
99,"Lugar no especificado",1,"Simple",9,"Sin espeficar",4,"25 a 29",6,"37 a 41",8,"Sin especificar",7,"3000 a 3499",2
70,"San Juan",1,"Simple",2,"Mujer",6,"35 a 39",5,"32 a 36",7,"Terciaria/Universitaria Comple",6,"2500 a 2999",1
6,"Buenos Aires",2,"Múltiple",2,"Mujer",2,"15 a 19",4,"28 a 31",5,"Secundaria/Polimodal Completa",4,"1500 a 1999",4
6,"Buenos Aires",1,"Simple",9,"Sin espeficar",3,"20 a 24",5,"32 a 36",7,"Terciaria/Universitaria Comple",6,"2500 a 2999",1
10,"Catamarca",1,"Simple",1,"Varón",2,"15 a 19",5,"32 a 36",6,"Terciaria/Universitaria Incomp",5,"2000 a 2499",1
98,"Otro país",1,"Simple",1,"Varón",3,"20 a 24",6,"37 a 41",8,"Sin especificar",8,"De 3500 y más",3
54,"Misiones",1,"Simple",2,"Mujer",4,"25 a 29",5,"32 a 36",8,"Sin especificar",6,"2500 a 2999",2
10,"Catamarca",1,"Simple",2,"Mujer",8,"De 45 y más",6,"37 a 41",7,"Terciaria/Universitaria Comple",6,"2500 a 2999",3
38,"Jujuy",1,"Simple",1,"Varón",5,"30 a 34",7,"42 y más",4,"Secundaria/Polimodal Incomplet",8,"De 3500 y más",1
86,"Santiago del Estero",1,"Simple",2,"Mujer",4,"25 a 29",6,"37 a 41",8,"Sin especificar",6,"2500 a 2999",2
30,"Entre Ríos",1,"Simple",2,"Mujer",4,"25 a 29",8,"Sin especificar",5,"Secundaria/Polimodal Completa",9,"Sin especificar",1
14,"Córdoba",2,"Múltiple",1,"Varón",4,"25 a 29",5,"32 a 36",6,"Terciaria/Universitaria Incomp",3,"1000 a 1499",1
66,"Salta",1,"Simple",1,"Varón",6,"35 a 39",6,"37 a 41",2,"Primaria/C. EGB Incompleta",7,"3000 a 3499",22
54,"Misiones",1,"Simple",2,"Mujer",5,"30 a 34",7,"42 y más",6,"Terciaria/Universitaria Incomp",8,"De 3500 y más",1
6,"Buenos Aires",1,"Simple",1,"Varón",3,"20 a 24",8,"Sin especificar",5,"Secundaria/Polimodal Completa",6,"2500 a 2999",13
6,"Buenos Aires",2,"Múltiple",2,"Mujer",6,"35 a 39",5,"32 a 36",5,"Secundaria/Polimodal Completa",7,"3000 a 3499",2
66,"Salta",1,"Simple",2,"Mujer",7,"40 a 44",6,"37 a 41",4,"Secundaria/Polimodal Incomplet",7,"3000 a 3499",30
82,"Santa Fe",2,"Múltiple",2,"Mujer",6,"35 a 39",6,"37 a 41",5,"Secundaria/Polimodal Completa",5,"2000 a 2499",5
30,"Entre Ríos",2,"Múltiple",2,"Mujer",4,"25 a 29",6,"37 a 41",2,"Primaria/C. EGB Incompleta",7,"3000 a 3499",1
42,"La Pampa",1,"Simple",2,"Mujer",6,"35 a 39",5,"32 a 36",7,"Terciaria/Universitaria Comple",4,"1500 a 1999",1
